103.608;200;200
103.952;200;200
103.952;200;200
103.522;200;200
103.522;200;200
104.038;200;200
103.608;200;200
103.608;200;200
103.694;200;200
104.124;200;200
103.677;200;200
104.107;200;200
104.124;200;200
103.883;200;200
104.296;200;199
104.381;199;199
104.381;199;199
104.467;199;199
104.381;199;199
104.553;199;199
104.553;199;199
104.639;199;199
104.296;199;199
104.296;198;198
104.811;198;198
104.381;198;198
104.983;198;198
104.639;198;198
105.241;198;198
105.223;198;198
105.412;198;197
105.928;197;197
105.928;197;197
105.584;197;197
106.168;197;197
105.842;197;197
106.873;197;197
106.546;196;196
107.062;196;196
106.787;196;196
106.959;196;196
107.474;196;196
108.076;196;196
107.302;195;195
107.99;195;195
109.364;195;195
108.333;195;195
106.873;195;195
108.677;194;195
110.137;194;194
112.543;194;194
108.505;194;194
137.027;194;194
143.385;193;194
143.213;193;193
97.2337;193;193
97.0619;193;193
93.5567;193;193
94.244;192;193
93.7285;192;192
93.2131;192;192
93.1443;192;192
92.8694;192;192
92.3368;191;192
91.6667;191;192
91.1512;191;191
90.2062;191;191
79.7251;191;191
90.4639;190;191
89.6048;190;191
90.2921;190;190
74.3127;190;190
89.7766;190;190
89.2612;189;190
88.7457;189;190
89.1753;189;189
89.0893;189;189
89.0893;189;189
88.6598;188;189
75.945;188;189
89.0034;188;188
82.0447;188;188
76.2027;188;188
82.1306;188;188
82.4055;187;188
81.3402;187;188
80.8247;187;187
76.2715;187;187
79.1924;187;187
66.2371;186;187
65.7216;186;187
79.5533;186;186
65.4639;186;186
65.0344;186;186
69.244;186;186
67.0103;185;186
65.5498;185;185
67.6976;185;185
67.268;185;185
60.567;185;185
67.5258;184;185
65.2921;184;185
65.2062;184;184
77.2337;184;184
59.1924;184;184
65.5498;183;184
57.9038;183;184
65.0344;183;183
57.4742;183;183
56.8729;183;183
56.6838;183;183
57.8179;182;183
58.5739;182;183
57.0447;182;182
56.89;182;182
56.701;182;182
56.6151;181;182
56.4261;181;182
56.2543;181;181
56.5292;181;181
55.5842;181;181
55.4124;181;181
55.756;180;181
55.2405;180;180
55.0687;180;180
55.4124;180;180
55.2405;180;180
54.6392;179;180
54.2096;179;180
54.5533;179;179
54.2955;179;179
53.866;179;179
54.2096;179;179
53.6942;178;179
54.0378;178;179
53.5052;178;178
53.866;178;178
53.3505;178;178
53.3505;178;178
53.6942;177;178
53.1787;177;178
53.5223;177;177
53.5052;177;177
53.0069;177;177
53.3333;177;177
53.3677;176;177
52.7663;176;176
52.8351;176;176
53.0928;176;176
53.1787;176;176
52.6632;175;176
52.6632;175;176
52.6632;175;175
52.0619;175;175
53.0069;175;175
52.1478;175;175
52.0619;174;175
52.1478;174;174
52.1478;174;174
52.0619;174;174
52.1478;174;174
53.0069;174;174
52.1478;173;173
52.1478;173;173
52.6632;173;173
52.6632;173;173
52.6632;173;173
52.6632;172;173
52.5773;172;172
53.1787;172;172
52.8351;172;172
52.8522;172;172
52.8522;172;172
53.3333;171;171
53.0241;171;171
52.921;171;171
52.6804;171;171
53.1959;171;171
53.1787;171;171
52.7491;170;170
53.3505;170;170
53.866;170;170
53.866;170;170
53.5223;170;170
53.9519;169;170
53.6942;169;169
54.2096;169;169
53.866;169;169
53.9519;169;169
54.0378;169;169
54.2096;168;169
54.7251;168;168
54.3814;168;168
54.8969;168;168
55.0687;168;168
54.7251;168;168
55.2405;167;168
55.4124;167;167
55.0687;167;167
55.567;167;167
55.7732;167;167
55.9278;167;167
56.3746;166;167
55.756;166;166
56.2715;166;166
56.4433;166;166
56.6151;166;166
56.701;166;166
56.8729;165;166
57.0447;165;165
56.701;165;165
56.8729;165;165
57.2165;165;165
56.8729;165;165
57.4742;164;164
59.0206;164;164
57.9038;164;164
58.4192;164;164
59.5361;164;164
58.8488;164;164
64.8625;163;163
59.6907;163;163
59.4502;163;163
64.0893;163;163
65.5498;163;163
64.1753;163;162
64.7079;162;162
64.9485;162;162
65.1203;162;162
65.378;162;162
65.5498;162;162
65.8076;162;161
66.134;161;161
65.8076;161;161
66.5636;161;161
66.4089;161;161
67.8522;161;160
66.4089;160;160
67.1821;160;160
68.2131;160;160
68.4708;160;160
69.244;160;159
70.3608;160;159
70.6186;159;159
70.4467;159;159
73.2818;159;159
71.8213;159;158
83.1615;159;158
93.1271;159;158
90.378;158;158
92.6976;158;158
94.1581;158;157
91.4948;158;157
80.4296;158;157
80.1546;157;157
81.2715;157;157
82.3883;157;156
80.945;157;156
80.8419;157;156
80.0515;157;156
79.9141;156;156
79.7423;156;156
78.5223;156;155
70.5498;156;155
72.8522;156;155
76.0309;156;155
78.6942;155;155
79.0378;155;154
78.9519;155;154
78.6942;155;154
78.1787;155;154
77.4914;155;154
77.7491;154;153
76.3746;154;153
77.0619;154;153
76.89;154;153
76.3746;154;153
76.7182;154;153
76.1168;154;152
76.3746;153;152
75.7732;153;152
76.0309;153;152
75.945;153;152
75.945;153;151
75.3436;153;151
75.3436;152;151
75.6014;152;151
75.4296;152;151
75.3265;152;151
75.2577;152;150
74.7423;152;150
74.6564;151;150
74.1409;151;150
74.4845;151;150
74.3127;151;149
74.3127;151;149
74.1409;150;149
74.1409;150;149
74.055;150;149
73.8832;150;148
73.8832;150;148
73.8832;150;148
73.7973;149;148
73.7113;149;148
73.7973;149;147
73.6254;149;147
73.9691;149;147
73.5223;148;147
73.4536;148;147
73.5395;148;146
73.4708;148;146
73.4536;148;146
73.3677;148;146
73.3677;147;146
73.3677;147;145
73.3677;147;145
73.4708;147;145
73.4708;147;145
73.0412;146;145
73.3677;146;144
73.3677;146;144
73.0241;146;144
73.3677;146;144
73.4536;146;144
72.6804;145;144
73.3677;145;143
73.1959;145;143
71.3918;145;143
72.5945;145;143
73.2818;144;143
72.6804;144;142
71.8213;144;142
73.11;144;142
72.4227;144;142
65.2062;144;142
72.8522;143;142
72.7663;143;141
73.11;143;141
72.6804;143;141
72.5945;143;141
73.0241;142;141
69.9485;142;140
68.9863;142;140
72.921;142;140
70.9622;142;140
73.6942;141;140
71.9072;141;139
71.0481;141;139
63.8316;141;139
74.2268;141;139
73.3677;141;139
73.4536;140;138
65.1203;140;138
73.11;140;138
67.354;140;138
68.3849;140;138
71.8213;140;137
66.2371;139;137
73.3677;139;137
54.3814;139;137
68.2131;139;137
70.4467;139;137
72.5945;139;136
52.921;138;136
57.5601;138;136
74.9141;138;136
29.5533;138;136
29.5533;138;135
29.5533;138;135
29.5533;137;135
29.5361;137;135
30.3093;137;135
30.3093;137;135
30.3093;137;135
29.5533;137;134
29.5533;137;134
29.5533;136;134
27.8179;136;134
33.5052;136;134
30.0859;136;134
29.2096;136;133
28.4364;136;133
29.811;136;133
28.1787;135;133
29.5533;135;133
27.8351;135;133
30.0687;135;132
27.5773;135;132
28.9519;135;132
30.3265;134;132
27.8351;134;132
29.2955;134;132
29.2096;134;132
28.0928;134;131
27.8351;134;131
28.3505;134;131
28.1787;133;131
28.7801;133;131
29.2955;133;131
29.0378;133;130
29.5533;133;130
29.2955;133;130
29.811;132;130
29.5533;132;130
33.2474;132;130
36.1684;132;129
35.3093;132;129
36.512;132;129
35.2921;131;129
41.1512;131;129
39.1581;131;129
37.9553;131;129
36.2371;131;128
35.0515;131;128
36.0825;130;128
39.0893;130;128
36.0825;130;128
36.3402;130;127
36.3402;130;127
37.1993;130;127
36.0825;129;127
37.0275;129;127
36.3402;129;127
37.8007;129;126
39.6048;129;126
41.9244;128;126
41.9244;128;126
42.8694;128;126
43.4708;128;126
44.5017;128;125
44.0722;128;125
44.6735;127;125
45.7045;127;125
46.3058;127;125
45.1031;127;125
45.2749;127;124
45.4296;127;124
46.0481;126;124
43.6426;126;124
44.2612;126;124
44.5017;126;123
48.1271;126;123
48.3677;125;123
48.9691;125;123
49.1409;125;123
48.9691;125;122
49.1409;125;122
49.3127;124;122
59.622;124;122
57.0447;124;122
59.3643;124;122
78.866;124;121
78.866;123;121
61.0825;123;121
60.3952;123;121
78.2646;123;121
78.6942;123;120
78.866;122;120
59.8797;122;120
60.9966;122;120
79.1237;122;120
79.2955;122;120
79.1237;121;119
79.6392;121;119
92.9553;121;119
80.6701;121;119
92.1134;121;119
81.0137;121;118
93.6426;120;118
81.7869;120;118
81.9588;120;118
94.6735;120;118
83.2646;119;117
83.4192;119;117
93.6426;119;117
93.9863;119;117
93.9863;118;117
83.8488;118;116
96.8213;118;116
94.5017;118;116
126.632;118;116
126.203;117;115
85.9966;117;115
126.203;117;115
98.7113;117;115
126.375;116;115
126.375;116;114
126.804;116;114
126.89;116;114
127.062;115;114
126.632;115;113
127.062;115;113
127.148;115;113
126.821;115;113
127.405;114;113
127.491;114;112
127.491;114;112
128.11;114;112
122.509;113;112
127.921;113;112
127.577;113;111
128.093;113;111
128.351;112;111
128.78;112;111
128.522;112;110
128.694;112;110
128.866;112;110
129.038;111;110
129.639;111;109
129.467;111;109
129.639;111;109
129.725;110;109
130.412;110;108
130.67;110;108
130.825;109;108
131.1;109;108
130.842;109;108
120.893;109;107
131.34;108;107
121.735;108;107
120.962;108;107
132.388;108;106
118.814;108;106
122.423;107;106
134.364;107;106
133.763;107;106
133.935;107;105
135.997;106;105
134.107;106;105
135.223;106;105
140.464;106;105
134.966;105;104
140.378;105;104
141.753;105;104
137.629;105;104
141.856;104;103
142.423;104;103
143.058;104;103
141.993;104;103
142.285;103;102
143.402;103;102
143.471;103;102
143.299;103;102
143.643;102;102
144.759;102;101
29.811;102;101
28.4364;102;101
30.0687;102;101
26.9759;101;101
29.5533;101;101
26.3746;101;100
29.811;101;100
25.7732;101;100
30.0687;100;100
26.89;100;100
26.1168;100;100
26.9759;100;99
30.3265;100;99
27.2337;100;99
26.3746;100;99
26.2887;99;99
26.3746;99;99
27.2337;99;99
27.3024;99;99
28.0928;99;98
73.4536;99;98
72.079;99;98
63.4021;98;98
72.6632;98;98
66.3058;98;98
72.4227;98;97
73.2818;98;97
70.4639;98;97
72.2509;97;97
65.7216;97;97
69.0722;97;96
67.7835;97;96
69.0722;97;96
66.323;97;96
60.567;96;96
61.3402;96;96
66.1512;96;96
67.5258;96;95
67.9553;96;95
59.7079;95;95
64.3471;95;95
60.9107;95;95
64.433;95;95
63.5739;95;94
64.8625;94;94
64.433;94;94
68.2131;94;94
56.8729;94;94
58.3162;94;93
64.2612;94;93
49.811;93;93
55.0687;93;93
57.732;93;93
62.543;93;93
57.0275;93;92
71.323;92;92
56.8041;92;92
60.4811;92;92
64.0893;92;92
61.1684;92;92
64.1753;91;91
63.4021;91;91
65.2921;91;91
63.0584;91;91
66.9244;91;91
65.7216;90;90
73.1959;90;90
56.8729;90;90
73.7973;90;90
68.9863;90;90
71.9072;89;90
70.3608;89;89
57.9897;89;89
72.2509;89;89
67.354;89;89
72.5945;89;89
68.1271;88;89
53.0069;88;88
60.1375;88;88
60.8247;88;88
57.7148;88;88
67.5945;87;88
69.0722;87;87
101.907;87;87
78.866;87;87
102.405;87;87
102.062;86;87
79.9828;86;87
78.4364;86;86
67.7835;86;86
68.299;86;86
60.1375;85;86
102.921;85;86
103.436;85;85
104.038;85;85
103.608;85;85
104.21;84;85
103.436;84;85
103.952;84;84
104.124;84;84
102.491;84;84
104.467;83;84
104.983;83;84
104.725;83;83
105.67;83;83
105.498;82;83
106.959;82;83
105.739;82;83
106.014;82;83
106.186;82;82
140.893;81;82
107.99;81;82
95.4467;81;82
107.818;81;81
130.326;81;81
102.577;80;81
134.107;80;81
142.01;80;81
94.244;80;80
94.5017;79;80
94.3299;79;80
93.8144;79;80
142.096;79;80
142.526;79;79
96.134;78;79
93.3849;78;79
93.299;78;79
92.6976;78;79
92.6117;78;78
92.1134;77;78
91.9244;77;78
91.8213;77;78
90.7904;77;78
88.9175;77;78
89.7766;76;77
90.5498;76;77
89.6907;76;77
89.6048;76;77
89.0893;76;77
89.0034;76;77
77.0619;75;76
88.9175;75;76
88.9175;75;76
88.4021;75;76
88.3162;75;76
88.3162;75;75
88.8316;74;75
88.4021;74;75
82.8179;74;75
86.5979;74;75
82.9897;74;74
81.9588;73;74
81.2543;73;74
62.9725;73;74
81.9588;73;74
81.3574;73;74
67.0962;73;73
62.6289;72;73
67.268;72;73
62.0962;72;73
67.1134;72;73
66.1684;72;73
79.6564;72;72
79.5533;71;72
65.8935;71;72
64.9485;71;72
60.3093;71;72
67.5258;71;72
60.6529;71;71
59.7079;70;71
59.9656;70;71
65.0344;70;71
58.677;70;71
58.5911;70;71
58.8488;69;70
65.8935;69;70
57.5601;69;70
57.4742;69;70
57.732;69;70
57.646;69;69
57.4742;68;69
57.3024;68;69
57.5601;68;69
57.4742;68;69
57.3024;68;68
57.0447;68;68
57.0275;67;68
56.8729;67;68
56.701;67;68
56.6151;67;67
56.4433;67;67
55.9278;66;67
55.756;66;67
56.0997;66;67
56.4433;66;66
55.4124;66;66
55.2405;65;66
55.5842;65;66
55.0687;65;66
55.4124;65;65
54.8969;65;65
55.2405;65;65
54.7251;64;65
54.7251;64;65
55.0687;64;64
54.5533;64;64
54.4674;64;64
54.0378;64;64
54.2955;63;64
54.3814;63;63
54.3814;63;63
53.866;63;63
54.2096;63;63
54.2096;63;63
54.1237;62;63
54.1237;62;62
53.6942;62;62
53.6942;62;62
53.677;62;62
53.9519;62;62
54.0378;61;61
54.0378;61;61
54.0378;61;61
53.9519;61;61
54.0378;61;60
53.6942;60;60
54.5533;60;60
53.6082;60;60
53.6082;60;60
54.2096;60;60
54.2096;60;59
54.2096;59;59
53.866;59;59
53.866;59;59
54.3814;59;59
54.3814;59;58
54.811;58;58
54.4674;58;58
54.9828;58;58
54.7423;58;58
54.7251;58;57
54.811;58;57
54.8797;57;57
55.4124;57;57
55.567;57;57
54.622;57;56
55.2405;57;56
55.4124;56;56
55.4124;56;56
55.5842;56;56
55.2405;56;56
55.756;56;55
56.1856;56;55
55.9278;55;55
56.0997;55;55
56.6151;55;55
56.2715;55;54
56.4433;55;54
56.9588;55;54
56.5292;54;54
56.701;54;54
56.8729;54;54
56.5292;54;53
56.7869;54;53
56.9588;54;53
57.0447;53;53
57.1306;53;53
57.3024;53;53
57.9038;53;52
57.9897;53;52
58.1615;52;52
58.2474;52;52
58.4192;52;52
58.5911;52;52
60.1203;52;51
59.4502;52;51
59.5361;51;51
59.2784;51;51
59.4502;51;51
60.1375;51;51
59.8797;51;50
60.8247;51;50
60.7388;50;50
61.8557;50;50
61.1684;50;50
63.0584;50;49
61.9416;50;49
62.7148;50;49
66.9244;49;49
66.2371;49;49
63.8316;49;48
67.268;49;48
69.1581;49;48
66.4089;49;48
67.9553;48;48
68.6426;48;47
68.9003;48;47
70.1031;48;47
69.3299;48;47
69.6735;47;47
72.1821;47;46
71.134;47;46
72.2337;47;46
72.4227;47;46
72.7491;47;46
73.5395;46;45
74.6564;46;45
85.2234;46;45
84.4502;46;45
85.0515;46;45
83.8488;45;44
94.0722;45;44
83.3333;45;44
83.5052;45;44
95.1031;44;43
82.5601;44;43
82.3024;44;43
80.8419;44;43
85.9966;44;43
